"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"LH_ContC_Cingp_1","Epoch","MemoryDetail",-0.0888820830795267,0.0309969652242585,-2.86744468164795,23.016809998127,0.00870097592073246,0.0277343607473347
"LH_ContC_pCun_1","Epoch","MemoryDetail",-0.106683393012914,0.0363236215652781,-2.93702523084574,23.2857052585846,0.00734553088791655,0.0239619349823783
"LH_ContC_pCun_2","Epoch","MemoryDetail",0.067068982798314,0.0287786224969271,2.33051400585541,28.144224185999,0.0271687290766957,0.0731698259069465
"LH_DefaultA_IPL_1","Epoch","MemoryDetail",-0.0386862680239503,0.036816941994976,-1.05077352782937,25.7748804326951,0.303115193444774,0.43546126382207
"LH_DefaultA_pCunPCC_1","Epoch","MemoryDetail",-0.0718218797159119,0.0241520963847279,-2.97373273822007,23.5425551368533,0.00669005686653317,0.0226734180762936
"LH_DefaultA_pCunPCC_2","Epoch","MemoryDetail",-0.100885519873948,0.0152529856537017,-6.61414900429441,22.2730085757692,0.00000111829093442838,0.0000794904524342407
"LH_DefaultA_pCunPCC_3","Epoch","MemoryDetail",-0.0566717941444042,0.0274563488821009,-2.06406883842262,25.1101173125427,0.0494883365267793,0.114722961948443
"LH_DefaultA_PFCd_1","Epoch","MemoryDetail",0.0184871214738558,0.0272191088498092,0.679196426887626,24.407942813663,0.503403838902435,0.618640862265643
"LH_DefaultA_PFCm_1","Epoch","MemoryDetail",-0.055036059247668,0.0151008006555509,-3.64457888710936,24.1390916248299,0.00127779935489229,0.00579269040884506
"LH_DefaultA_PFCm_2","Epoch","MemoryDetail",-0.0873235807997692,0.0232338422246375,-3.7584649131847,24.6819036862382,0.000933773411353319,0.00453547085514469
