"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"LH_SomMotB_Aud_1","Epoch","Sound",0.0846670054982961,0.0414883221667682,2.04074305916651,27.0006209841913,0.0511643334671156,0.14429756719758
"LH_SomMotB_Aud_1","Epoch","Color",-0.038273943797486,0.0285954267406379,-1.33846380907803,3713.37769451626,0.180827232377743,0.350335278347004
"LH_SomMotB_Aud_1","Epoch","Scene",-0.000716094167667878,0.0303969340753816,-0.0235581051000746,3724.28995412564,0.981206352223115,0.986430831337431
"LH_SomMotB_Aud_2","Epoch","Sound",0.0904980158777739,0.0584048843456975,1.54949396598609,24.5116011151445,0.13407924830555,0.281981099529197
"LH_SomMotB_Aud_2","Epoch","Color",-0.0735438023055392,0.0353243000168171,-2.08196064099011,3702.08196665826,0.0374145898151987,0.115063964657797
"LH_SomMotB_Aud_2","Epoch","Scene",-0.00218108850541688,0.037578510748322,-0.0580408446738212,3711.74653181916,0.953719218280877,0.974417632033216
"LH_SomMotB_Aud_3","Epoch","Sound",0.0168602181747814,0.0324414303033495,0.519712540943073,3715.66973044355,0.603294902826769,0.7708068487056
"LH_SomMotB_Aud_3","Epoch","Color",-0.00902259913995847,0.0321942099950606,-0.280255336016718,3709.46991715872,0.779297242356881,0.883203541337798
"LH_SomMotB_Aud_3","Epoch","Scene",0.0656471895158156,0.0342414059967789,1.91718732349924,3715.33679762613,0.0552907453504861,0.15242313583107
"LH_SomMotB_Cent_1","Epoch","Sound",-0.0984118847675185,0.0650489594692254,-1.51288945389014,25.2429021249293,0.142728158955387,0.29311957476744
"LH_SomMotB_Cent_1","Epoch","Color",0.0137124303240072,0.0607918112766067,0.225563773081456,27.3497897622014,0.82321777866213,0.911047523582683
"LH_SomMotB_Cent_1","Epoch","Scene",0.102875719637085,0.0441070848430826,2.3324080474391,3710.43644214679,0.019732449817041,0.0739245346835944
"LH_SomMotB_Cent_2","Epoch","Sound",0.0151269663877912,0.0368940969622307,0.410010479543029,28.287610395111,0.684886954074264,0.830001615630594
"LH_SomMotB_Cent_2","Epoch","Color",0.0539800964228968,0.033428543875192,1.61479054021724,25.3555116477412,0.118733168228366,0.262048656729526
"LH_SomMotB_Cent_2","Epoch","Scene",0.111630015369513,0.0279782272670475,3.98988879116692,3709.94357857422,0.0000673806959719703,0.00128865581046393
"LH_SomMotB_S2_1","Epoch","Sound",0.0237573992184489,0.0312115967084405,0.761172183543697,28.7538333331703,0.45275197453151,0.656597650268446
"LH_SomMotB_S2_1","Epoch","Color",-0.0090634873284796,0.020901518060902,-0.433628184425206,3709.02397601807,0.664583683086768,0.818520021052717
"LH_SomMotB_S2_1","Epoch","Scene",0.0450298210289634,0.0222287995196874,2.02574237034626,3719.26097952526,0.0428624542154037,0.127968763433472
